date,open,high,low,close,adj_close,volume,mms_15,mms_30,mms_compra,mms_venda,mme_50,mme_200,mme_200_adj_120,mme_200_adj_80,prox_mme_adj,bb_upper,bb_central,bb_lower,bb_band_dist,bb_sobrecomprada,bb_sobrevendida,ifr,ifr_sobrecomprada,ifr_sobrevendida,macd,macd_sinal,macd_hist,macd_alta,macd_baixa,%_k,%D,dema,momentum,roc
2001-03-29,5.875,6.112500190734863,5.8125,5.875,2.139587640762329,22044800,6.35600004196167,6.6893333752950035,0,0,6.561606905060718,6.326926397830988,7.592311677397185,5.061541118264791,-0.903852795661976,7.486721995855753,6.547937536239624,5.609153076623496,1.9263450656802124,0,0,30.257755474149405,0,0,-0.2527016915310254,-0.1796472095493607,-0.0730544819816647,0,0,44.314309149837385,42.40214228194934,6.300430639171696,-0.4187498092651367,-6.653423188965791
2001-03-30,5.871250152587891,5.888750076293945,5.699999809265137,5.871250152587891,2.138222932815552,33091200,6.2715833981831866,6.650000047683716,0,0,6.534534091238254,6.32239230583852,7.586870767006223,5.057913844670816,-0.902284306501258,7.440084955997536,6.488375043869018,5.5366651317405005,1.9528675346173752,0,0,30.183981061420052,0,0,-0.2616758572771847,-0.1960529390949255,-0.06562291818225918,0,0,40.38897451277122,42.86052878559437,6.234484163938538,-0.5124998092651367,-8.028193653066761
2001-04-02,5.618750095367432,5.898749828338623,5.574999809265137,5.618750095367432,2.0462646484375,31292800,6.191833400726319,6.606458377838135,0,0,6.498620993360967,6.315390890808956,7.5784690689707475,5.052312712647165,-1.3932815908830491,7.391839845130093,6.413687539100647,5.435535233071201,2.0071261820567603,0,0,25.649030343107267,0,1,-0.2858672924716519,-0.21401580977027077,-0.07185148270138111,0,0,23.608117857646388,36.10380050675166,6.143730856360034,-0.7674999237060547,-12.018006207301656
2001-04-03,5.618750095367432,5.650000095367432,5.574999809265137,5.618750095367432,2.0462646484375,20960000,6.108083407084147,6.559583377838135,0,0,6.464116252263181,6.308459141600583,7.570150969920699,5.0467673132804665,-1.3794180924663024,7.319118260789163,6.338687539100647,5.358256817412131,2.01180139234326,0,0,25.649030343107267,0,1,-0.301562949191287,-0.23152523765447403,-0.07003771153681299,0,0,16.511187749963387,26.836093373460326,6.062124764042143,-0.6187500953674316,-9.91984090495931
2001-04-04,5.787499904632568,5.837500095367432,5.650000095367432,5.787499904632568,2.107722520828247,31868800,6.035583400726319,6.519791714350382,0,0,6.437582277846294,6.303275467600901,7.563930561121081,5.042620374080721,-1.0315511259366659,7.201262589224448,6.269937539100647,5.338612488976847,1.9110386803632617,0,0,33.40424423932146,0,0,-0.29696197808504987,-0.2446125857405892,-0.05234939234446068,0,0,17.949962020836857,19.356422542815537,6.009935122832747,-0.5750002861022949,-9.037332320077818
2001-04-05,6.125,6.125,5.925000190734863,6.125,2.2306339740753174,42636800,6.024333413441976,6.490625047683716,0,0,6.425324149303302,6.301501582351141,7.561801898821368,5.041201265880913,-0.3530031647022813,7.055600692995547,6.218062543869019,5.380524394742491,1.7185920200985545,0,0,45.62094858945341,0,0,-0.2630499620256659,-0.24830006099760454,-0.01474990102806134,0,0,48.897459911313256,27.786203227371157,6.005480161661249,0.13749980926513672,2.2964476807517453
2001-04-06,6.349999904632568,6.349999904632568,6.087500095367432,6.349999904632568,2.3125760555267334,28460800,6.022083409627279,6.4702083746592205,0,0,6.42237025735543,6.3019841527221,7.56238098326652,5.04158732217768,0.09603150382093695,6.906476739734379,6.17868754863739,5.4508983575404,1.4933919098940605,0,0,51.94942568207642,0,0,-0.21553428796827223,-0.24174690639173807,0.02621261842346584,1,0,79.84495780178965,48.89745991131324,6.030174693985945,0.28874969482421875,4.763863639170718
2001-04-09,6.389999866485596,6.5,6.337500095367432,6.389999866485596,2.32714319229126,19420800,6.0223333994547525,6.451125033696493,0,0,6.421100830262495,6.302859930968503,7.5634319171622035,5.042287944774802,0.17427987103418552,6.832583976901659,6.157437539100647,5.4822911012996345,1.3853712593423702,0,0,52.99669388521666,0,0,-0.17265979665903863,-0.22792948444519817,0.05526968778615954,0,0,96.03603204207576,74.92614991839288,6.058111632539554,0.4524998664855957,7.621050382915295
2001-04-10,6.431250095367432,6.525000095367432,6.362500190734863,6.431250095367432,2.342165946960449,27180800,6.03525005976359,6.433416700363159,0,0,6.421498840658767,6.304137445042124,7.564964934050549,5.043309956033699,0.25422530065061544,6.740121153141237,6.135250043869019,5.530378934596801,1.2411693278300293,0,0,54.10753560819107,0,0,-0.1338104214300735,-0.20910567184217324,0.07529525041209975,0,0,92.46460347064719,89.44853110483751,6.089092429339961,0.3575000762939453,5.88598600817094
2001-04-11,6.331250190734863,6.537499904632568,6.25,6.331250190734863,2.305747032165528,21728000,6.033166726430257,6.415666707356771,0,0,6.417959677916653,6.304407223606231,7.565288668327477,5.043525778884985,0.05368593425726509,6.619090568564043,6.1080625534057615,5.59703453824748,1.0486073617227663,0,0,50.96313535617389,0,0,-0.10982517201704223,-0.18924957187714703,0.0794243998601048,0,0,81.24012400190242,89.91358650487511,6.105141848920963,0.29250001907348633,4.843717834960781
2001-04-12,6.1875,6.224999904632568,6.037499904632568,6.1875,2.2533960342407227,46268800,6.046500047047933,6.389000034332275,0,0,6.408922043488549,6.30324396764995,7.56389276117994,5.04259517411996,-0.2314879352998993,6.6081240356038045,6.102750062942505,5.597376090281205,1.0370055113154704,0,0,46.75667131172455,0,0,-0.10124899271198373,-0.17164945604411436,0.07040046333213063,0,0,61.8707649843221,78.52516415229056,6.102178240540832,0.3125,5.319148936170204
2001-04-13,6.1875,6.1875,6.1875,6.1875,2.2533960342407227,0,6.054916699727376,6.359833367665609,0,0,6.4002388260968415,6.302092286379801,7.562510743655761,5.041673829103841,-0.22918457275960158,6.583510733191673,6.092937564849853,5.602364396508033,1.006634901664924,0,0,46.75667131172455,0,0,-0.09337592923694427,-0.15599475068268034,0.06261882144573608,0,0,42.108866580246115,61.73991852215687,6.099939835119549,0.3162498474121094,5.386414122939631
2001-04-16,6.073750019073486,6.25,6.00124979019165,6.073750019073486,2.2119698524475098,29756800,6.064000034332276,6.325208361943563,0,0,6.387435343468475,6.299820224018544,7.559784268822252,5.039856179214835,-0.4521404098901147,6.549067442110244,6.077312564849853,5.605557687589462,0.9680205831193747,0,0,43.46431978332015,0,0,-0.09521753406132749,-0.14383930735840977,0.04862177329708228,0,0,24.506630487815542,42.82875401746124,6.0841414417678745,0.4549999237060547,8.097885045309173
2001-04-17,6.168749809265137,6.1875,6.043749809265137,6.168749809265137,2.246566772460937,28473600,6.070333353678385,6.293541685740153,0,0,6.378859440166384,6.298516040787167,7.558219248944599,5.038812832629734,-0.2595324630440601,6.541898054725024,6.073875045776367,5.605852036827709,0.9603629509180442,0,0,46.831548544822326,0,0,-0.08799695589920198,-0.1326708370665682,0.04467388116736623,0,0,24.91843350542581,30.511310191162476,6.082135156984797,0.5499997138977051,9.788648802002609
2001-04-18,6.474999904632568,6.474999904632568,6.1875,6.474999904632568,2.3580985069274902,43968000,6.099416669209798,6.270625019073487,0,0,6.382629654459175,6.300272099133887,7.5603265189606645,5.04021767930711,0.3494556109973619,6.563688332307908,6.079500031471253,5.595311730634597,0.9935334299825292,0,0,55.9415332847486,0,0,-0.05690678641638325,-0.11751802693653121,0.06061124052014796,0,0,48.251760480930365,32.558941491390556,6.118981342781514,0.6875,11.879049871770974
2001-04-19,6.25,6.4375,6.25,6.25,2.2761571407318115,32995200,6.124416669209798,6.240208355585734,0,0,6.377428491539208,6.299771879242008,7.559726255090409,5.039817503393607,-0.09954375848401575,6.580344718976773,6.092625021934509,5.604905324892245,1.0007797021017193,0,0,49.26307876312423,0,0,-0.049848591476985504,-0.10398413984462207,0.054135548367636566,0,0,61.24735201180018,44.8058486660521,6.124612693402258,0.125,2.0408163265306145
2001-04-20,6.037499904632568,6.137499809265137,5.9375,6.037499904632568,2.198768138885498,34720000,6.135499986012777,6.203541692097982,0,0,6.36409795871934,6.2971622078528595,7.556594649423431,5.037729766282288,-0.5193246064405823,6.5795724696289675,6.09143750667572,5.603302543722473,1.001631809771755,0,0,43.92905499366783,0,0,-0.06070216610959367,-0.09532774509761639,0.03462557898802272,0,0,57.03708821002516,55.51206690091855,6.103527889712711,-0.3125,-4.921259916429599
2001-04-23,6.125,6.337500095367432,5.9375,6.31125020980835,2.298463821411133,28342400,6.181666660308838,6.186750030517578,0,0,6.362025497977732,6.297302386976795,7.556762864372153,5.037841909581436,0.027895645663109647,6.601859725686312,6.110125017166138,5.618390308645964,1.0090183318211545,0,0,51.25177413351345,0,0,-0.046676285239527715,-0.08559745312599866,0.038921167886470945,0,0,46.88206657418214,55.05550226533581,6.118984294268241,-0.0787496566772461,-1.232389019134006
2001-04-24,6.361249923706055,6.512499809265137,6.287499904632568,6.477499961853027,2.359008550643921,32963200,6.2389166514078775,6.1735000292460125,1,0,6.366553908325783,6.2990953976720805,7.558914477206496,5.039276318137665,0.3568091283618937,6.646937257518181,6.130312514305115,5.6136877710920485,1.06009160537627,0,0,55.087868206883265,0,0,-0.021893335275205317,-0.07285662955583999,0.050963294280634674,0,0,60.68421326987834,54.867789351361864,6.154070527503123,0.0462498664855957,0.7191427140877504
2001-04-25,6.423749923706055,6.6875,6.375,6.625,2.412726402282715,62339200,6.29474999109904,6.165166695912679,0,0,6.376689049175752,6.30233822953604,7.562805875443248,5.041870583628832,0.6453235409279205,6.717057195203621,6.159625005722046,5.602192816240471,1.143826718327042,0,0,58.22856249811785,0,0,0.009539387372671015,-0.05637742617013779,0.0659168135428088,0,0,85.03822325176986,64.20150103194344,6.204540084699349,0.2937498092651367,4.6396809542451845
2001-04-26,6.6875,6.824999809265137,6.625,6.724999904632568,2.4491446018218994,46521600,6.334749984741211,6.179541699091593,0,0,6.390348298409353,6.306543818342971,7.5678525820115645,5.045235054674377,0.8369121725791953,6.794774242899244,6.202125000953674,5.609475759008104,1.2160905852316077,0,0,60.2576806714486,0,0,0.04203465377833204,-0.03669501018044382,0.07872966395877587,0,0,91.43737911770472,79.05327187978429,6.2629445860720185,0.5374999046325684,8.686867145576871
2001-04-27,6.8125,6.8125,6.675000190734863,6.6875,2.435487985610962,31142400,6.35724999109904,6.189666700363159,0,0,6.402001306314868,6.310334427115677,7.572401312538812,5.048267541692542,0.7543311457686457,6.851043265972661,6.24293749332428,5.634831720675899,1.247806717030457,0,0,59.098320650277515,0,0,0.06402343530748222,-0.01655132108285861,0.08057475639034084,0,0,88.30204325736291,88.25921520894582,6.311296738384974,0.5,8.080808080808088
2001-04-30,6.677499771118164,6.75,6.574999809265137,6.675000190734863,2.4309356212615967,23430400,6.376250012715658,6.199291706085205,0,0,6.412707144919573,6.313962942176564,7.576755530611877,5.051170353741252,0.7220744971165978,6.859708898575468,6.295749998092651,5.731791097609834,1.1572192467221276,0,0,58.69295236224315,0,0,0.07952436556350051,0.0026638162464132156,0.0768605493170873,0,0,81.77751746029556,87.17231327845438,6.353616193150676,0.601250171661377,9.899159000177193
2001-05-01,6.675000190734863,6.675000190734863,6.675000190734863,6.675000190734863,2.4309356212615967,0,6.392500019073486,6.2138750394185385,0,0,6.4229931467162515,6.31755535260998,7.5810664231319755,5.054044282087984,0.7148896762497667,6.842519350024789,6.348562502861023,5.854605655697258,1.013578064108448,0,0,58.69295236224315,0,0,0.09076270846421597,0.020283594689973768,0.07047911377424221,0,0,74.42229566661656,81.50061879475832,6.391988927227983,0.5062503814697266,8.20669336774471
2001-05-02,6.675000190734863,6.675000190734863,6.675000190734863,6.675000190734863,2.4309356212615967,0,6.415416685740153,6.224291706085205,0,0,6.432875775893452,6.321112017665949,7.585334421199138,5.05688961413276,0.7077763461378286,6.833926025257185,6.392937517166137,5.95194900907509,0.9048893256393986,0,0,58.69295236224315,0,0,0.09853334511333234,0.035933544774645484,0.06259980033868685,0,0,59.58665972419791,71.92882428370332,6.426748047324801,0.20000028610229492,3.088807552865047
2001-05-03,6.75,6.962500095367432,6.6875,6.962500095367432,2.5356388092041016,47171200,6.467083358764649,6.25679170290629,0,0,6.453645357049294,6.327493988588352,7.592992786306022,5.061995190870682,1.270012213558159,6.922643439002513,6.434812521934509,5.9469816048665045,1.001007920779128,1,0,65.4924539027497,0,0,0.12643302895312036,0.05403344161034046,0.0723995873427799,0,0,68.88896329904303,67.6326395632858,6.494100198345585,0.7125000953674316,11.4000015258789
2001-05-04,6.93625020980835,7.037499904632568,6.87375020980835,6.9375,2.52653431892395,32300800,6.517083358764649,6.286000029246012,0,0,6.472620048929714,6.333563700144687,7.600276440173624,5.06685096011575,1.207872599710626,6.996754653116867,6.464187526702881,5.931620400288895,1.0928046854658688,0,0,64.49821836354438,0,0,0.14485661376748293,0.07219807604176895,0.07265853772571398,0,0,72.79285201487471,67.08949167937186,6.551869966454299,0.9000000953674316,14.906834113187518
2001-05-07,6.900000095367432,7.0,6.724999904632568,6.724999904632568,2.4491446018218994,13584000,6.56050001780192,6.312250026067098,0,0,6.482517298172963,6.337458587751532,7.604950305301838,5.069966870201226,0.7750826337620733,7.024085161756002,6.480937528610229,5.937789895464457,1.1145154271876327,0,0,56.628881270274434,0,0,0.14068868413384017,0.0858961976601832,0.054792486473656976,0,0,64.05714628878665,68.5796538675681,6.57749627620406,0.41374969482421875,6.555748561215458
2001-05-08,6.724999904632568,6.800000190734863,6.625,6.75,2.45824933052063,22355200,6.599250030517578,6.334791692097982,0,0,6.493006815891671,6.3415634774256455,7.6098761729107745,5.073250781940517,0.816873045148709,7.051833122145183,6.4968750238418576,5.941916925538532,1.138749990347048,0,0,57.28911277420924,0,0,0.1378142319529312,0.09627980451873279,0.0415344274341984,0,0,40.82482539175461,59.224941231805296,6.6036583495207655,0.27250003814697266,4.206870548078223
2001-05-09,6.75,6.75,6.75,6.75,2.45824933052063,0,6.61758337020874,6.358500019709269,0,0,6.503084979974351,6.345627522426385,7.614753026911662,5.076502017941109,0.8087449551472297,7.077770647103877,6.517812514305115,5.957854381506353,1.1490098446511159,0,0,57.28911277420924,0,0,0.13399163572056239,0.1038221707590987,0.03016946496146368,0,0,24.799703342478026,43.22722500767306,6.627162689022603,0.125,1.8867924528301883
2001-05-10,6.949999809265137,7.18625020980835,6.949999809265137,7.162499904632568,2.608476161956787,49811200,6.678416697184245,6.401416683197022,0,0,6.528944388784477,6.353755605831422,7.624506726997706,5.083004484665138,1.6174885976022928,7.171004365446259,6.566562509536743,5.962120653627227,1.2402885185145691,0,0,66.92423228751274,0,0,0.16237572923317778,0.11553288245391452,0.04684284677926326,0,0,52.124798663404846,39.24977579921246,6.699752165943377,0.4375,6.505576300434224
2001-05-11,7.175000190734863,7.175000190734863,6.9375,7.0625,2.5720577239990234,26524800,6.746750036875407,6.441125011444091,0,0,6.549868138243909,6.360807788857975,7.63296934662957,5.08864623108638,1.4033844222840504,7.225248952461911,6.610312509536743,5.995376066611575,1.2618229566988746,0,0,63.20194917511321,0,0,0.17478634310589847,0.12738357458431132,0.047402768521587146,0,0,68.00744392286302,48.31064864291526,6.752716528575239,0.375,5.607476635514019
2001-05-14,7.125,7.125,6.875,6.987500190734863,2.5447440147399902,5980800,6.791833368937175,6.486750014623007,0,0,6.5670301795180634,6.367043534150282,7.640452240980338,5.093634827320226,1.2409133131691625,7.23967088702661,6.656000018119812,6.072329149213014,1.1976673524821924,0,0,60.48477588811132,0,0,0.1765350006077515,0.13721385978899936,0.039321140818752154,0,0,79.43575919102392,66.52266725909722,6.790991435700399,0.3125,4.681647806299116
2001-05-15,6.99875020980835,7.0625,6.9375,6.949999809265137,2.531086206436157,24659200,6.823333358764648,6.531125005086263,0,0,6.58204859637089,6.372844094101674,7.647412912922008,5.098275275281339,1.154311430326926,7.246762427326194,6.695062518119812,6.14336260891343,1.1320643273861666,0,0,59.116247123955965,0,0,0.17290175311323974,0.14435143845384743,0.028550314659392312,0,0,62.79472087896588,70.07930799761756,6.82062222252249,0.27499961853027344,4.1198443546411
2001-05-16,6.949999809265137,7.087500095367432,6.900000095367432,7.0625,2.5720577239990234,24569600,6.852500025431315,6.573625008265178,0,0,6.600889827885757,6.379706341921557,7.655647610305868,5.103765073537247,1.3655873161568852,7.288563196869519,6.724437522888183,6.160311848906848,1.1575614587205598,0,0,61.90122125410129,0,0,0.1770591755267228,0.1508929858684225,0.026166189658300282,0,0,56.89137093255187,66.37395033418052,6.861139418102649,0.3874998092651367,5.805240422359836
2001-05-17,7.0625,7.262499809265137,7.0625,7.111249923706055,2.589811086654663,20745600,6.878250026702881,6.6065000057220455,0,0,6.620903949290474,6.386985382536328,7.664382459043593,5.109588306029063,1.4485290823394532,7.311307738579691,6.767500019073486,6.223692299567281,1.1158698958202178,0,0,63.07502629566822,0,0,0.18218752973005703,0.1571518946407494,0.025035635089307617,0,0,55.684627313493024,58.45690637500355,6.903522763217352,0.14874982833862305,2.1364427475928593
2001-05-18,7.125,7.293749809265137,7.125,7.24875020980835,2.639887571334839,30649600,6.915666707356771,6.6364583492279055,0,0,6.645525371271567,6.395560156937044,7.674672188324453,5.116448125549636,1.7063801057426105,7.2979517538046155,6.828062534332275,6.358173314859935,0.9641923341136078,0,0,66.23488387371214,0,0,0.19509794368407718,0.16474110444941498,0.030356839234662203,0,0,70.1541658683014,60.910054704782056,6.958647983004756,0.3112502098083496,4.486489510750991
2001-05-21,7.237500190734863,7.375,7.1875,7.338749885559082,2.672663688659668,26534400,6.959916687011718,6.6680833498636884,0,0,6.672710646341666,6.404945129361145,7.685934155233373,5.123956103488916,1.867609512395875,7.336580429170911,6.879437518119812,6.4222946070687135,0.9380374610952662,1,0,68.15576362705691,0,0,0.21016906329558616,0.1738266962186492,0.03634236707693694,0,0,80.86332326148344,68.90070548109259,7.019335475032341,0.6137499809265137,9.126393897845663
2001-05-22,7.360000133514404,7.5,7.300000190734863,7.4375,2.708627223968506,36704000,7.010750007629395,6.701625013351441,0,0,6.702702385700817,6.415219307178447,7.698263168614136,5.1321754457427575,2.0445613856431066,7.406749138184703,6.92743752002716,6.448125901869617,0.98352668826504,1,0,70.16157103380574,1,0,0.2274593335073476,0.18455322367638888,0.042906109830958716,0,0,90.40184973529627,80.47311295502699,7.086105352420705,0.6875,10.185185185185187
2001-05-23,7.387499809265137,7.5625,7.337500095367432,7.462500095367432,2.7177319526672363,40876800,7.063250001271566,6.7393333435058596,0,0,6.732498374315194,6.425640011538536,7.710768013846243,5.140512009230829,2.0737201676577914,7.480869231725763,6.969312524795532,6.4577558178653005,1.0496922143487541,0,0,70.66533633001184,1,0,0.240408021953197,0.1957241833317505,0.04468383862144648,0,0,87.31724872623907,86.19414057433956,7.149122060972236,0.7125000953674316,10.5555569684064
2001-05-24,7.474999904632568,7.5625,7.224999904632568,7.375,2.6858651638031006,23408000,7.090749994913737,6.778916676839192,0,0,6.757694516498911,6.435086379582929,7.722103655499514,5.1480691036663435,1.8798272408341425,7.529490459175243,7.001812529563904,6.474134599952565,1.082772265308665,0,0,66.43750958416923,0,0,0.24083324863270583,0.20474599639194158,0.036087252240764256,0,0,75.57540263133062,84.43150036428862,7.194648130259778,0.21250009536743164,2.966842557721927
2001-05-25,7.375,7.400000095367432,7.152500152587891,7.237500190734863,2.6357903480529785,14288000,7.110750007629394,6.8139166831970215,0,0,6.776510425292478,6.443070596609316,7.731684715931179,5.154456477287454,1.588859188251094,7.545810609550383,7.029312539100647,6.512814468650911,1.0598316783503356,0,0,60.329257082386455,0,0,0.22745321923928863,0.209287440961411,0.01816577827787763,0,0,52.62486685106353,71.83917273621104,7.218070455585446,0.17500019073486328,2.477878806865319
2001-05-28,7.253749847412109,7.298749923706055,7.050000190734863,7.199999809265137,2.622133016586304,7734400,7.142416667938233,6.851458342870076,0,0,6.793117852114935,6.450602230566091,7.740722676679308,5.160481784452873,1.4987951573980922,7.550267878379039,7.055562520027161,6.560857161675283,1.0151139766591182,0,0,58.74298414448816,0,0,0.21138674732675522,0.20970730223447984,0.0016794450922753834,0,0,35.71427020738046,54.6381798965915,7.233966239938324,0.21249961853027344,3.0411393592810088
2001-05-29,7.150000095367432,7.300000190734863,7.150000095367432,7.212500095367432,2.626685380935669,25516800,7.173250007629394,6.886250019073486,0,0,6.809564214595425,6.458183303847696,7.749819964617235,5.166546643078157,1.5086335830394706,7.54913299769112,7.082437515258789,6.615742032826458,0.9576389239829715,0,0,59.12876146057003,0,0,0.1973872636960161,0.20724329452678708,-0.009856030830770968,0,1,27.235754581515124,38.52496387998634,7.24929664914785,0.2625002861022949,3.7769826375009696
2001-05-30,7.212500095367432,7.212500095367432,7.212500095367432,7.212500095367432,2.626685380935669,0,7.204083347320557,6.910833358764648,0,0,6.825365621684523,6.46568894356431,7.758826732277172,5.1725511548514485,1.4936223036062426,7.5395424863333345,7.109312510490417,6.6790825346475,0.8828132832658774,0,0,59.128761460570026,0,0,0.1841695797836591,0.20262855157816148,-0.01845897179450237,0,0,30.894283224319764,31.28143600440508,7.262559591843052,0.15000009536743164,2.123895155645039
2001-05-31,7.3125,7.487500190734863,7.25124979019165,7.474999904632568,2.7222843170166016,26160000,7.22491668065389,6.951666688919067,0,0,6.85084147591778,6.475731838699318,7.770878206439181,5.180585470959454,1.9985361318665014,7.587602883514449,7.134937500953674,6.682272118392899,0.9288497664913375,0,0,66.70987082059274,0,0,0.1926552016195311,0.20063388158643541,-0.007978679966904323,0,0,53.51913742618967,37.21639174400815,7.306736359722947,0.36374998092651367,5.115134256692588
2001-06-01,7.474999904632568,7.537499904632568,7.375,7.53125,2.742769241333008,22905600,7.25616668065389,7.001458358764649,0,0,6.87752416313669,6.486234506970966,7.783481408365159,5.188987605576774,2.0900309860580677,7.638963449708735,7.1646250009536745,6.690286552198614,0.9733219599687154,0,0,68.07636037680356,0,0,0.20159516705735037,0.2008261386806184,0.0007690283767319561,1,0,75.85602318047064,53.42314794365999,7.353121091679993,0.2824997901916504,3.8972206520428543
2001-06-04,7.550000190734863,7.860000133514404,7.550000190734863,7.800000190734863,2.840643882751465,29504000,7.310333347320556,7.051083358128865,0,0,6.913699693630736,6.499306802331801,7.799168162798161,5.199445441865441,2.5997227209327196,7.723871789839022,7.218375015258789,6.712878240678556,1.0372574955363338,1,0,73.64304135528239,1,0,0.22774079431588934,0.2062090698076726,0.02153172450821675,0,0,95.80335452135279,75.059505042671,7.428014013737579,0.46125030517578125,6.285134557909
2001-06-05,7.81125020980835,7.81125020980835,7.5625,7.625,2.776911973953247,27952000,7.355333360036214,7.089333359400431,0,0,6.941593823292276,6.510507729671783,7.812609275606139,5.208406183737427,2.228984540656434,7.749017697243679,7.262125015258789,6.775232333273899,0.9990827030103231,0,0,65.61908549081438,0,0,0.23166979425394718,0.2113012146969275,0.020368579557019678,0,0,84.65793901359713,85.43910557180682,7.473251130564046,0.1875,2.5210084033613356
2001-06-06,7.625,7.712500095367432,7.349999904632568,7.43625020980835,2.708171367645264,38035200,7.380250040690104,7.116375033060709,0,0,6.960992112959573,6.519719097633341,7.823662917160009,5.215775278106673,1.8330622243500176,7.727673656761437,7.296437525749207,6.865201394736977,0.8848778701110781,0,0,58.2474120448203,0,0,0.2170509956231328,0.21245117088216856,0.004599824740964237,0,0,61.88201501375645,80.78110284956877,7.489901948364052,-0.02624988555908203,-0.3517572559279092
2001-06-07,7.377500057220459,7.525000095367432,7.3125,7.3125,2.663104295730591,32985600,7.393666712443034,7.135958369572958,0,0,6.974776735980766,6.5276074648210685,7.833128957785282,5.222085971856855,1.569785070357863,7.730790366691914,7.303937530517578,6.8770846943432415,0.8758835388819992,0,0,53.96679212369595,0,0,0.19325219368410096,0.20861137544255504,-0.015359181758454077,0,1,31.365580251120605,59.30184475949137,7.48879758378401,-0.0625,-0.8474576271186418
2001-06-08,7.324999809265137,7.4375,7.150000095367432,7.224999904632568,2.6312379837036133,17155200,7.392083358764649,7.15387503306071,0,0,6.984589409261229,6.5345466930779,7.841456031693479,5.2276373544623205,1.3809064231093373,7.72622082288637,7.312062525749207,6.8979042286120436,0.8498348943984462,0,0,51.106855181245635,0,0,0.1654240398998894,0.1999739083340219,-0.03454986843413249,0,0,13.65118279288586,35.63292601925428,7.476171181712165,-0.012500286102294922,-0.1727155201777686
2001-06-11,7.199999809265137,7.348750114440918,7.199999809265137,7.324999809265137,2.667656183242798,14409600,7.391166687011719,7.175541687011719,0,0,6.997938836712363,6.542411898214091,7.850894277856909,5.233929518571273,1.5651758221020913,7.7154001413009965,7.32893750667572,6.942474872050443,0.7930045940305518,0,0,54.10058593254822,0,0,0.14971338143679613,0.18992180295457675,-0.04020842151778062,0,0,12.342777786115343,19.11984694337391,7.476562960385597,0.125,1.736111157102349
2001-06-12,7.25124979019165,7.37375020980835,7.107500076293945,7.212500095367432,2.626685380935669,53984000,7.376166693369547,7.193458350499471,0,0,7.006353003718444,6.5490794424643735,7.858895330957248,5.239263553971499,1.3268413058061164,7.692286852525825,7.342062520980835,6.991838189435844,0.7186451650772073,0,0,50.364428307541495,0,0,0.1267239894361296,0.17728224025088732,-0.050558250814757705,0,0,18.127902621553986,14.70728773351837,7.462227130616763,0.0,0.0
2001-06-13,7.212500095367432,7.518750190734863,7.15749979019165,7.276249885559082,2.649902105331421,39091200,7.363750012715657,7.213500006993612,0,0,7.016937195163175,6.556314969261336,7.867577963113602,5.245051975409069,1.4398698325954928,7.680523431263066,7.352750015258789,7.024976599254512,0.6725768584188502,0,0,52.37167413239803,0,0,0.11235366284763515,0.16429652477023687,-0.051942861922601724,0,0,28.079823053229557,19.51683448696627,7.456602399967868,0.06374979019165039,0.8838792284050934
2001-06-14,7.276249885559082,7.276249885559082,7.276249885559082,7.276249885559082,2.649902105331421,0,7.35716667175293,7.223958333333333,0,0,7.02710632027674,6.563478500766786,7.876174200920143,5.250782800613429,1.4255427695845917,7.671916654092698,7.361000013351441,7.0500833726101835,0.6379874854071704,0,0,52.37167413239801,0,0,0.09981447634271667,0.15140011508473283,-0.05158563874201616,0,0,32.93595516799359,26.381226947592353,7.450929342180816,-0.19875001907348633,-2.6588631653401418
2001-06-15,7.3125,7.347499847412109,7.025000095367432,7.088749885559082,2.5816171169281006,18156800,7.347249984741211,7.228999996185303,0,0,7.029523714993695,6.568705081709993,7.882446098051991,5.254964065367995,1.040089607698178,7.682722879556486,7.352999997138977,7.023277114721468,0.6765770790950542,0,0,46.02311172879501,0,0,0.07389557550447368,0.135899207168681,-0.06200363166420733,0,0,31.454612805360345,30.823463675527805,7.421824493663232,-0.44250011444091797,-5.875520191746631
2001-06-18,7.099999904632568,7.099999904632568,6.900000095367432,7.050000190734863,2.567505121231079,29548800,7.337250010172526,7.239833339055379,0,0,7.030326714042368,6.573494087769942,7.88819290532393,5.258795270215954,0.9530122059298431,7.693815350144747,7.3385625123977665,6.983309674650786,0.7289634420905116,0,0,44.814059884278166,0,0,0.0496554857961744,0.11865046289417969,-0.06899497709800528,0,0,26.062386729951438,30.150984901101765,7.390128927154792,-0.75,-9.615384380257819
2001-06-19,7.048749923706055,7.175000190734863,7.048749923706055,7.137499809265137,2.599371194839477,34457600,7.332249991099039,7.252749999364217,0,0,7.034529580521692,6.57910608499875,7.894927301998499,5.263284867999,1.116787448532774,7.686098148571186,7.323562502861023,6.96102685715086,0.7439074487156895,0,0,48.127855395301076,0,0,0.0370781145878567,0.10233599323291509,-0.06525787864505839,0,0,25.179189855437937,27.565396463583212,7.371901526368481,-0.4875001907348633,-6.393445124391651
