date,open,high,low,close,adj_close,volume,mms_15,mms_30,mms_compra,mms_venda,mme_50,mme_200,mme_200_adj_120,mme_200_adj_80,prox_mme_adj,bb_upper,bb_central,bb_lower,bb_band_dist,bb_sobrecomprada,bb_sobrevendida,ifr,ifr_sobrecomprada,ifr_sobrevendida,macd,macd_sinal,macd_hist,macd_alta,macd_baixa,%k,%D,dema,momentum,roc
2002-03-15,3.1455039978027344,3.203953981399536,3.13606595993042,3.194019079208374,1.94769549369812,69006327,3.220434141159058,3.0814691464106243,0,0,3.054899055129012,2.975927486723242,3.5711129840678906,2.3807419893785937,0.43618318497026376,3.431516636873177,3.1760037541389465,2.920490871404716,0.5243013727283916,0,0,56.216086495550734,0,0,0.045985433564416756,0.0594216281788697,-0.013436194614452945,0,0,70.97573846134962,65.67451569070273,3.197610980387184,-0.05149483680725098,-1.58664661868001
2002-03-18,3.228790044784546,3.228790044784546,3.1739840507507324,3.227134943008423,1.9678884744644165,97174147,3.214804474512736,3.095764144261678,0,0,3.0616534036733025,2.978427063402697,3.574112476083236,2.3827416507221577,0.4974157592114521,3.424858606745919,3.1895812511444093,2.9543038955428997,0.4827789471660055,0,0,58.38342035955718,0,0,0.04758495308818356,0.057054293160732475,-0.009469340072548918,0,0,80.04840195188154,72.974050470511,3.206882764681388,-0.05960798263549805,-1.8135882234787237
2002-03-19,3.212232112884521,3.228790044784546,3.1956748962402344,3.228625059127808,1.9687975645065308,93284765,3.201547145843506,3.10768031279246,0,0,3.068201311730342,2.980916595698469,3.5770999148381626,2.384733276558775,0.49541692685867833,3.4129090996929707,3.2032332539558412,2.9935574082187117,0.430245757362934,0,0,58.48300808822972,0,0,0.04841472889452536,0.055326380307491055,-0.006911651412965694,0,0,94.24480735731795,81.7563159235164,3.215267148905176,0.13229799270629927,4.272739599799413
2002-03-20,3.212066888809204,3.228790044784546,3.187396049499512,3.212232112884521,1.9588018655776975,130946541,3.189956617355347,3.117891017595927,0,0,3.0738495784422706,2.9832182426356435,3.579861891162772,2.386574594108515,0.4580277404977551,3.409602811745613,3.211015462875366,3.0124281140051195,0.4074926418777162,0,0,56.870694331528384,0,0,0.047205403926872336,0.05370218503136731,-0.006496781104494975,0,0,93.54798085005528,89.28039671975161,3.2206131897208907,0.10729503631591752,3.4556267541013597
2002-03-21,3.1004669666290283,3.187396049499512,3.063210964202881,3.088047981262207,1.8830764293670652,146359122,3.170087146759033,3.1231343507766725,0,0,3.0744063785528564,2.984261324612027,3.5811135895344326,2.3874090596896216,0.20757331330035989,3.4101861564577636,3.210593211650848,3.011000266843933,0.40955608120163944,0,0,46.42837217493316,0,0,0.035813547325057815,0.05012445749010541,-0.014310910165047597,0,0,65.65893885072455,84.48390901936595,3.209749922524213,-0.041394948959350586,-1.3227577521734757
2002-03-22,3.063210964202881,3.096327066421509,3.054932117462158,3.0714900493621826,1.8729780912399288,113383930,3.1584855556488036,3.129757515589396,0,0,3.0742920127022417,2.985129272121979,3.5821551265463745,2.3881034176975833,0.1727215544804075,3.4138147445198532,3.2067021131515503,2.9995894817832474,0.4249861524545485,0,0,45.2357175107519,0,0,0.025159311290870345,0.0451314282502584,-0.019972116959388053,0,0,35.55557185650818,64.92083051909603,3.1976689992094816,-0.07451105117797852,-2.3684369075772094
2002-03-25,3.079603910446167,3.124640941619873,3.063210964202881,3.063210964202881,1.867928504943848,88477393,3.1435834248860677,3.13610471089681,0,0,3.073857461780698,2.9859062043814903,3.5830874452577883,2.3887249635051924,0.15460951964278102,3.404514110919004,3.194283664226532,2.98405321753406,0.4313837745113423,0,0,44.61854356358961,0,0,0.015864819726695067,0.039278106545545734,-0.023413286818850666,0,0,9.761922899508594,36.992144535580465,3.1855376126057404,-0.041394948959350586,-1.3333398865167823
2002-03-26,3.1046059131622314,3.112884998321533,3.063210964202881,3.0882139205932617,1.8831746578216555,138447492,3.143042548497518,3.143285338083903,0,1,3.0744204601655043,2.986924191607478,3.5843090299289737,2.3895393532859823,0.2025794579715674,3.3628447146890363,3.177320110797882,2.9917955069067275,0.38068845474298296,0,0,46.97157913701721,0,0,0.010396552831754224,0.033501795802787435,-0.02310524297103321,0,0,11.14292623234464,18.820140329453828,3.177534024717591,-0.057787179946899414,-1.8368455095892244
2002-03-27,3.1294429302215576,3.13772201538086,3.0921878814697266,3.121164083480835,1.9032692909240725,77328637,3.1441243489583335,3.153253205617269,0,0,3.076253543432772,2.988259911924626,3.5859118943095507,2.390607929539701,0.2658083431124183,3.3241714213735083,3.164073812961578,3.003976204549648,0.32851336090244276,0,0,49.98732728768455,0,0,0.008622321929806276,0.028525901028191202,-0.019903579098384926,0,0,24.634983194210776,15.179944108688026,3.1742725488758405,-0.057952880859375,-1.822923834178669
2002-03-28,3.054932117462158,3.121164083480835,3.0524489879608154,3.0714900493621826,1.8729780912399288,57446891,3.1402608235677083,3.1568407376607257,0,0,3.0760667397437294,2.989088072496144,3.586905686995373,2.391270457996915,0.16480395373207735,3.2767868836925254,3.148343813419342,3.019900743146159,0.26355961915136256,0,0,45.762110737583775,0,0,0.003171393892549279,0.023454999601062818,-0.02028360570851354,0,0,30.49087597287027,22.089595133141916,3.164994485255934,-0.09106898307800249,-2.8795978871494765
2002-03-29,3.0714900493621826,3.0714900493621826,3.0714900493621826,3.0714900493621826,1.8729780912399288,0,3.135293420155843,3.1587724765141805,0,0,3.075887261689551,2.9899079926639653,3.5878895911967583,2.3919263941311724,0.16316411339643455,3.2640921025355607,3.13964262008667,3.015193137637779,0.2553649498415437,0,0,45.762110737583775,0,0,-0.001135417463051347,0.018536916188239987,-0.019672333651291334,0,0,31.553016217405077,28.892958461495397,3.15648577636112,-0.1225290298461914,-3.836202189392046
