date,open,high,low,close,adj_close,volume,mms_15,mms_30,mms_compra,mms_venda,mme_50,mme_200,mme_200_adj_120,mme_200_adj_80,prox_mme_adj,bb_upper,bb_central,bb_lower,bb_band_dist,bb_sobrecomprada,bb_sobrevendida,ifr,ifr_sobrecomprada,ifr_sobrevendida,macd,macd_sinal,macd_hist,macd_alta,macd_baixa,%k,%D,dema,momentum,roc
2009-07-13,9.631729125976562,9.741744995117188,9.493322372436523,9.656572341918944,5.708109855651856,14918683.0,9.945452562967937,10.24557154973348,0,0,11.993283148661998,14.78299303524067,17.739591642288804,11.826394428192536,-5.913197214096268,10.634796112913017,10.043757152557372,9.452718192201727,1.2127863571302593,0,0,28.80292072604396,0,1,-0.809422418228996,-0.9593632707879627,0.14994085255896672,0,0,26.065848926932336,19.211517795630627,9.151944725911266,-0.7062320709228533,-6.815067068598502
2009-07-14,9.724000930786133,9.724000930786133,9.493322372436523,9.628179550170898,5.691329002380371,19991797.0,9.931966654459636,10.201801713307699,0,0,11.900533987936857,14.731701358772314,17.678041630526778,11.785361087017852,-5.892680543508925,10.581501674182176,10.000815391540527,9.420129108898879,1.1915431106890224,0,0,28.497013641151508,0,1,-0.7714215606661021,-0.9217749287635906,0.15035336809748845,0,0,35.41252131675796,26.20863819847904,9.101720880250982,-0.6565485000610352,-6.3837225141429865
2009-07-15,9.741744995117188,10.1143798828125,9.692061424255373,10.043401718139648,5.93677282333374,13585314.0,9.946162223815918,10.178852113087972,0,0,11.82770527147422,14.685051611104328,17.62206193332519,11.748041288883464,-5.874020644441728,10.537179471329486,9.983603191375732,9.430026911421978,1.1359145589236437,0,0,38.74324405538567,0,0,-0.6997345442114433,-0.8773668518531611,0.17763230764171778,0,0,58.75570310058192,40.07802444809081,9.111808539601274,-0.2129354476928711,-2.0761354102343144
2009-07-16,9.940484046936035,10.185358047485352,9.901446342468262,10.1143798828125,5.978733539581299,10104523.0,9.944032796223958,10.16737731297811,0,0,11.76051604054631,14.639572290424807,17.56748674850977,11.711657832339846,-5.855828916169923,10.508831382216579,9.97331132888794,9.4377912755593,1.0988639636483981,0,0,40.317643107514264,0,0,-0.6299332441752128,-0.8278801303175715,0.19794688614235867,0,0,75.0157485364705,56.394657651270194,9.133377190994084,0.03548908233642578,0.3521129759114894
2009-07-17,10.093087196350098,10.220848083496094,10.000815391540527,10.135674476623535,5.991317272186279,12594586.0,9.935988616943359,10.150815773010255,0,0,11.696796763529731,14.594757386804893,17.51370886416587,11.675805909443916,-5.8379029547219545,10.46052952332737,9.959115743637085,9.4577019639468,1.0288793668021012,0,0,40.8091669137001,0,0,-0.5663681754761427,-0.7755777393492858,0.20920956387314305,0,0,89.51342862887135,74.42829342197466,9.158994878658968,0.16325092315673828,1.6370235608372807
2009-07-20,10.24569034576416,10.41603660583496,10.242140769958496,10.41603660583496,6.157039165496826,13724794.0,9.93953742980957,10.146320470174153,0,0,11.646570874992682,14.553178075551461,17.463813690661752,11.64254246044117,-5.821271230220582,10.513713889277511,9.97597303390503,9.438232178532548,1.1034209532909236,0,0,46.99821376582337,0,0,-0.4877470751568591,-0.7180116065108004,0.23026453135394132,0,0,92.96766920044128,85.83228212192778,9.22048774985917,0.4932975769042951,4.971385173650544
2009-07-21,10.469270706176758,10.501211166381836,10.252787590026855,10.3095703125,6.094106674194336,13572071.0,9.941193580627441,10.134963989257812,0,0,11.594139480385126,14.510953122685278,17.413143747222332,11.608762498148224,-5.804381249074108,10.552099251084151,9.99992814064026,9.447757030196367,1.1330312119275063,0,0,45.07094003459006,0,0,-0.4290840134045766,-0.6602260878895556,0.23114207448497903,0,0,88.20282514537563,90.22797432489615,9.265983842370181,0.46135807037353516,4.684688540728654
2009-07-22,10.20665168762207,10.504759788513184,10.199554443359377,10.35215663909912,6.11928129196167,10726968.0,9.947581545511882,10.128339354197184,0,0,11.545434270922929,14.469572063147107,17.363486475776526,11.575657650517686,-5.78782882525884,10.59279382126968,10.026012563705445,9.45923130614121,1.1630106012599468,0,0,46.02439955938028,0,0,-0.374835878987847,-0.6031480461092139,0.22831216712136693,0,0,83.6738668427229,88.28145372951333,9.315460344840705,0.7523679733276349,7.837338919868508
2009-07-23,10.469270706176758,10.7496337890625,10.380547523498535,10.60412883758545,6.26822566986084,25472641.0,9.982597414652506,10.127629534403484,0,0,11.508520332360675,14.431109941499727,17.31733192979967,11.544887953199783,-5.772443976599888,10.667848789318153,10.048902940750121,9.42995709218209,1.2700500834901107,0,0,51.39973822504365,0,0,-0.3079617991070247,-0.544110796708776,0.23614899760175134,0,0,77.19677564773431,83.02448921194436,9.394537543147782,1.0043401718139648,10.462107102367657
2009-07-24,10.54734706878662,10.717694282531738,10.536700248718262,10.689303398132324,6.318573474884033,7952592.0,10.030389404296875,10.123015975952148,0,0,11.47639417807721,14.393878035595574,17.272653642714687,11.51510242847646,-5.757551214238227,10.744818353366217,10.070551252365112,9.396284151364007,1.3835668983030502,0,0,53.10002780834257,0,0,-0.24526348896751848,-0.4843413351605245,0.23907784619300604,0,0,81.43565774241212,80.76876674428985,9.479410837861236,1.1533946990966797,12.095278336854465
2009-07-27,10.699950218200684,10.767378807067873,10.597031593322754,10.682205200195312,6.314374923706055,9525471.0,10.081020482381184,10.12833932240804,0,0,11.44524951227792,14.356945967581641,17.22833516109797,11.485556774065314,-5.742778387032656,10.80161407122386,10.086521291732788,9.371428512241717,1.4673394229828147,0,0,52.93382420165774,0,0,-0.19391209380512997,-0.4262554868894456,0.23234339308431562,0,0,84.86705168743468,81.16649502586044,9.557835632182417,1.025632858276369,10.62108605373484
2009-07-28,10.593482971191406,10.643166542053224,10.440879821777344,10.63252067565918,6.28500509262085,9498984.0,10.133307711283367,10.13318951924642,1,0,11.413377793194833,14.31988700945306,17.18386441134367,11.455909607562448,-5.727954803781222,10.853520133062261,10.10391092300415,9.35430171294604,1.5381656440887115,0,0,51.713686327978245,0,0,-0.15543313267161096,-0.3720910160458787,0.21665788337426772,0,0,83.427485313175,83.243398247674,9.624943423391398,1.0043411254882812,10.43126709732427
2009-07-29,10.522504806518556,10.54024887084961,10.33086395263672,10.451525688171388,6.1780219078063965,10956899.0,10.19009017944336,10.135318851470947,0,0,11.375658102801756,14.281395852027371,17.137675022432845,11.425116681621898,-5.712558340810947,10.87593896011286,10.113670349121094,9.351401738129328,1.564142186705268,0,0,47.42510155067238,0,0,-0.13795282727917169,-0.32526337829253726,0.18731055101336558,0,0,62.96403476509417,77.08619058856802,9.665264508633113,0.40812397003174006,4.063602965264423
2009-07-30,10.643166542053224,10.68575382232666,10.54024887084961,10.565091133117676,6.245151042938232,9926158.0,10.254443677266439,10.143481318155924,0,0,11.343871162814144,14.24441769562031,17.09330123474437,11.395534156496248,-5.697767078248122,10.924875370892188,10.137980365753174,9.35108536061416,1.6146744812751919,0,0,50.214896354271424,0,0,-0.11362596759104093,-0.282935896152238,0.1693099285611971,0,0,52.51685440352667,66.30279149393202,9.718004290943199,0.4507112503051758,4.456143189471007
2009-07-31,10.526053428649902,10.628972053527832,10.380547523498535,10.487014770507812,6.198994159698486,9916296.0,10.317850748697916,10.145728937784831,0,0,11.310268951351151,14.207030601838095,17.048436722205714,11.365624481470476,-5.682812240735238,10.960854141554877,10.163709926605225,9.366565711655573,1.6357054160586424,0,0,48.316666367559094,0,0,-0.09949989314225505,-0.24624869555024143,0.14674880240798638,0,0,39.02423393683279,51.50170770181794,9.757934926508543,0.35134029388427734,3.4663731031870926
2009-08-03,10.646716117858888,10.746086120605469,10.593482971191406,10.699950218200684,6.324864387512207,12850158.0,10.387409273783366,10.166430918375651,0,0,11.286334883384466,14.172134279612848,17.006561135535417,11.33770742369028,-5.668853711845138,11.024334237071006,10.202570486068726,9.380806735066447,1.686223638115267,0,0,53.481486093614436,0,0,-0.0703122504602458,-0.2110614065322423,0.1407491560719965,0,0,59.4398321913965,50.32697351058539,9.822503331929559,0.28391361236572443,2.725735547114705
2009-08-04,10.664461135864258,10.746086120605469,10.52960205078125,10.582836151123049,6.258657455444336,21919151.0,10.451053047180176,10.191509850819905,0,0,11.258746697805586,14.136419870374144,16.963703844448972,11.309135896299317,-5.654567948149655,11.060097260075466,10.239301681518555,9.418506102961643,1.684236990175122,0,0,50.49280271468458,0,0,-0.05598559273597381,-0.1800462437729886,0.1240606510370148,0,0,61.781578326447004,53.4152148182255,9.868037284536053,0.27326583862304865,2.6506035687221985
2009-08-05,10.628972053527832,10.80641746520996,10.391195297241213,10.770928382873535,6.369893550872803,26614965.0,10.4995548248291,10.22285852432251,0,0,11.23961656780825,14.102932392886576,16.92351887146389,11.28234591430926,-5.64117295715463,11.094551650815607,10.297858667373657,9.501165683931706,1.634779508541037,0,0,54.856165896667875,0,0,-0.0291184823823194,-0.14986069149485476,0.12074220911253536,0,0,80.4130848050442,67.21149844096264,9.934347708488673,0.41877174377441584,4.045260889820335
2009-08-06,10.80641746520996,10.884492874145508,10.582836151123049,10.628972053527832,6.285942077636719,16367299.0,10.533860969543458,10.238946882883708,0,0,11.21566972411098,14.068365623340718,16.88203874800886,11.254692498672576,-5.627346249336284,11.089989420447456,10.349317836761475,9.608646253075495,1.5198260217350774,0,0,51.18925453583809,0,0,-0.01906106911991401,-0.12370076701986661,0.1046396978999526,0,0,67.21543920676149,69.8033674460843,9.978134003723024,0.024843215942382812,0.23427870712329213
2009-08-07,10.699950218200684,11.022899627685549,10.699950218200684,10.85965061187744,6.422363758087158,21809540.0,10.582126045227051,10.259057331085206,0,0,11.2017081902979,14.036438110788845,16.843725732946613,11.229150488631078,-5.614575244315535,11.086945541516636,10.415504932403564,9.744064323290493,1.3777670593241076,0,0,56.30115165448586,0,0,0.007437599134872741,-0.09747309378891875,0.10491069292379149,0,0,71.70666047590807,73.11172816257131,10.047966525568247,0.1703472137451154,1.593623152046364
2009-08-10,10.824161529541016,10.96611785888672,10.77802562713623,10.96611785888672,6.485325813293457,11470014.0,10.618798128763835,10.279167779286702,0,0,11.19246935377197,14.005887660521163,16.807065192625394,11.20471012841693,-5.602355064208464,11.096711516096024,10.480982208251953,9.865252900407883,1.2634498811873607,0,0,58.46333144812152,0,0,0.03660701876389538,-0.07065707127835592,0.1072640900422513,0,0,71.48821127710228,70.136770319924,10.125752120633996,0.283912658691408,2.6578094444976275
2009-08-11,10.909335136413574,10.919981956481934,10.597031593322754,10.643166542053224,6.29433536529541,20958573.0,10.641037877400716,10.291115729014079,0,0,11.170928067037902,13.972427748894615,16.766913298673536,11.177942199115693,-5.588971099557844,11.009880981668138,10.531731557846069,10.053582134024,0.9811419158100576,0,0,50.328613527181965,0,0,0.03328088044933075,-0.04986948093281859,0.08315036138214935,0,0,68.35207858411684,70.51565011237578,10.15699560698497,0.010645866394044745,0.10012551791613866
2009-08-12,10.646716117858888,10.813514709472656,10.618325233459473,10.753183364868164,6.35939884185791,14126045.0,10.667772992451985,10.307677268981934,0,0,11.154545921854774,13.94039546646649,16.72847455975979,11.152316373173193,-5.576158186586596,10.998154446860699,10.567220640182494,10.13628683350429,0.8842575136705355,0,0,52.741017462548676,0,0,0.039071933100371936,-0.03208119812618048,0.07115313122655242,0,0,56.53618587589225,65.45882524570384,10.20009911843058,0.30165767669677557,2.886254942072042
2009-08-13,10.824161529541016,10.824161529541016,10.515406608581545,10.636070251464844,6.290143013000488,14075325.0,10.669902420043945,10.326249917348227,0,0,11.134213542623797,13.907516608605778,16.689019930326932,11.126013286884623,-5.563006643442309,10.97134938991396,10.593305158615113,10.215260927316265,0.7757303948907562,0,0,49.95943235692261,0,0,0.03382146179365364,-0.018900666142213654,0.052722127935867294,0,0,34.12454473976411,53.004269733257786,10.225498511253798,0.07097911834716797,0.6718268442065245
2009-08-14,10.593482971191406,10.61122703552246,10.313118934631348,10.55799388885498,6.243963241577148,16230637.0,10.66114845275879,10.345768928527832,0,0,11.111616693456392,13.874188024329651,16.64902562919558,11.099350419463722,-5.549675209731859,10.929854343859017,10.614421129226685,10.298987914594353,0.6472552994877167,0,0,48.136716222733064,0,0,0.02309410108254717,-0.01050171269726149,0.03359581377980866,0,0,33.3287201636623,41.329816926439605,10.23968582947647,0.07097911834716797,0.6768286295045556
2009-08-17,10.327315330505373,10.380547523498535,10.259885787963867,10.259885787963867,6.067660331726074,10122839.0,10.632993825276692,10.357007153828938,0,0,11.078215481476294,13.838224817997654,16.605869781597185,11.070579854398124,-5.535289927199061,10.947966865643792,10.60661358833313,10.265260311022466,0.7004421458724653,0,1,41.857395909241205,0,0,-0.00935441009931992,-0.010272252177673176,0.0009178420783532548,0,0,20.42548969671837,29.292918200048316,10.216201744935205,-0.4400644302368164,-4.112770819141421
2009-08-18,10.345059394836426,10.501211166381836,10.316667556762695,10.426684379577637,6.166309833526611,11845623.0,10.619271405537923,10.376289558410644,0,0,11.05266524218615,13.804279141993474,16.56513497039217,11.04342331359478,-5.52171165679739,10.936834618706902,10.612469291687011,10.28810396466712,0.6655836073836667,0,0,46.0945308198382,0,0,-0.02136455929997716,-0.012490713602133972,-0.008873845697843188,0,1,22.35327375492081,25.36916120510055,10.21666007174745,-0.15615177154541193,-1.4755191265891532
2009-08-19,10.327315330505373,10.597031593322754,10.27053165435791,10.55799388885498,6.243963241577148,13093050.0,10.626369285583497,10.408229732513428,0,0,11.033266365584927,13.7719777961911,16.52637335542932,11.017582236952881,-5.50879111847644,10.925796059956523,10.622761154174805,10.319726248393087,0.6218145065215178,0,0,49.231162432418984,0,0,-0.02005591694446629,-0.014003754270600435,-0.006052162673865855,0,0,27.463327958860983,23.41403047016678,10.234331966850153,-0.2129344940185547,-1.976937237435672
2009-08-20,10.600580215454102,10.73543930053711,10.536700248718262,10.73543930053711,6.348906993865967,12181220.0,10.637725830078125,10.446084753672283,0,0,11.021586872837954,13.741763482801508,16.49011617936181,10.993410786241206,-5.496705393120603,10.936128844906928,10.629326677322387,10.322524509737846,0.6295447646340793,0,0,53.19466649730522,0,0,-0.004646880355739569,-0.012132379487628261,0.007485499131888692,1,0,60.79666129219432,36.87108766865876,10.273301957350931,0.10646724700927734,1.0016702130093647
2009-08-21,10.78867244720459,10.863199234008787,10.68575382232666,10.753183364868164,6.35939884185791,16796163.0,10.655470403035482,10.486660575866699,0,0,11.011061245074433,13.712026367200181,16.454431640640216,10.969621093760146,-5.48481054688007,10.94306120109056,10.63252067565918,10.3219801502278,0.6372157130804706,0,0,53.584890946392235,0,0,0.008894163475009265,-0.007927070895100755,0.01682123437011002,0,0,78.1983139526542,55.48610106790323,10.311545036543048,-0.10646724700927557,-0.9803929317286686
2009-08-24,10.78867244720459,11.022899627685549,10.703498840332031,10.703498840332031,6.330018043518066,16168364.0,10.655706977844238,10.521558125813803,0,0,10.998999974300222,13.682090769917911,16.41850892390149,10.94567261593433,-5.472836307967162,10.944944881882774,10.633585357666016,10.322225833449258,0.638896263128814,0,0,52.27078354751388,0,0,0.01543844755633117,-0.0032539672048143703,0.01869241476114554,0,0,79.77066291994646,72.92187938826505,10.340646847125292,-0.2626190185546893,-2.394822141564601
2009-08-25,10.770928382873535,10.96611785888672,10.699950218200684,10.78867244720459,6.380386829376221,16145540.0,10.669429397583007,10.560241222381592,0,0,10.990751835982746,13.653300537851113,16.383960645421336,10.922640430280891,-5.461320215140445,10.960001003143388,10.641392946243286,10.322784889343184,0.6537699383637273,0,0,54.338118721971625,0,0,0.027184274691856913,0.0028336811745198866,0.024350593517337028,0,0,69.39333033870086,75.78743573710057,10.37826064889137,0.1455059051513654,1.36712983468259
2009-08-26,10.78867244720459,11.012252807617188,10.770928382873535,10.96611785888672,6.485325813293457,16576096.0,10.68244202931722,10.590998427073162,0,0,10.989785797665254,13.626562401742014,16.351874882090417,10.901249921393612,-5.320889085710588,11.00289387806447,10.667122554779052,10.331351231493635,0.6889882178880089,0,0,58.3824567516732,0,0,0.05023224304115104,0.012313393547846118,0.037918849493304915,0,0,71.57885538017848,73.58094954627533,10.435043483314242,0.21293449401855646,1.9801996003735667
2009-08-27,10.983861923217772,11.0193510055542,10.770928382873535,10.96611785888672,6.485325813293457,14770187.0,10.704918416341146,10.6193896929423,0,0,10.988857643203351,13.600090316738479,16.320108380086175,10.880072253390784,-5.267944915703518,11.043448663353384,10.687173891067506,10.330899118781627,0.7310604075231899,0,0,58.3824567516732,0,0,0.06771732088699522,0.02339417901567594,0.044323141871319284,0,0,80.1157996899763,73.69599513628528,10.486946356625298,0.3300476074218768,3.1030972870494278
2009-08-28,10.96611785888672,11.140013694763184,10.96611785888672,11.03709602355957,6.527303218841553,12534850.0,10.716748110453288,10.649437077840169,0,0,10.990749344393791,13.574587885960579,16.289505463152693,10.859670308768465,-5.074983724802017,11.089354059938094,10.714677953720093,10.340001847502093,0.7688191480506437,0,0,60.02498061442303,0,0,0.08630682440522541,0.03597670809358584,0.050330116311639576,0,0,82.6974636396916,78.13070623661552,10.54322563053205,0.47910213470458984,4.537814093739256
2009-08-31,10.948372840881348,10.948372840881348,10.77802562713623,10.912883758544922,6.45384407043457,10423776.0,10.713199170430501,10.665998649597167,0,0,10.98769579200756,13.54810326777734,16.257723921332808,10.838482614221872,-5.270439018464836,11.109697502593864,10.725324630737305,10.340951758880745,0.7887164913111666,0,0,55.869382693425116,0,0,0.08997902597070073,0.04677717166900881,0.04320185430169192,0,0,69.3860324033608,77.39976524434296,10.579022591120946,0.6529979705810547,6.364573486257541
2009-09-01,10.92353057861328,11.001606941223145,10.69640064239502,10.78867244720459,6.380386829376221,9124784.0,10.722899564107259,10.681968720753988,0,0,10.979890954956463,13.520646244687063,16.224775493624474,10.816516995749652,-5.408258497874822,11.11516988659691,10.735616445541382,10.356063004485854,0.7788272279687494,0,0,51.992991096901434,0,0,0.08192211032709373,0.053806159400625796,0.028115950926467938,0,0,48.600021784525175,66.89450594252591,10.596228971104418,0.3619880676269531,3.4717466689215826
2009-09-02,10.738987922668455,10.849003791809082,10.678655624389648,10.689303398132324,6.324647426605225,9771181.0,10.718640899658203,10.693206946055094,0,0,10.968495364492771,13.492473679049702,16.190968414859643,10.793978943239763,-5.3969894716198805,11.11123742348265,10.731535196304321,10.351832969125992,0.7791325306509224,0,0,49.06034893715319,0,0,0.06674925101847862,0.05639477772419636,0.010354473294282254,0,0,23.831663645702935,47.27257261119635,10.599679599181243,0.13130950927734375,1.2436975306071574
2009-09-03,10.728341102600098,10.80641746520996,10.636070251464844,10.717694282531738,6.3414411544799805,7400591.0,10.72408250172933,10.696992460886637,0,0,10.95866002794528,13.464863933810717,16.15783672057286,10.771891147048574,-5.385945573524285,11.112839374208177,10.735971307754516,10.359103241300856,0.7733169555513864,0,0,49.92932967069918,0,0,0.05636580785392198,0.05638898375014149,-2.3175896219508607e-05,0,1,13.101682288698301,28.51112257297552,10.606617559156627,-0.017745018005371094,-0.16529382271747162
2009-09-04,10.767378807067873,11.04774284362793,10.717694282531738,11.04774284362793,6.536725521087647,9619303.0,10.756732432047526,10.708940442403158,0,0,10.96215347169754,13.440812977689495,16.128975573227393,10.752650382151597,-4.78614026812313,11.14293941955118,10.745375919342042,10.347812419132904,0.8157830895915326,0,0,58.74097065560204,0,0,0.0739169463411713,0.059894576268347446,0.01402237007282385,1,0,39.50166050417305,25.478335479524812,10.654364654436899,0.2945594787597656,2.739277000726359
2009-09-08,11.168404579162598,11.196797370910645,11.001606941223145,11.189699172973633,6.620715618133545,7840445.0,10.818719991048177,10.725856908162434,0,0,10.971076832531898,13.418413835354015,16.102096602424815,10.734731068283212,-4.457429324760762,11.189332157072847,10.756554985046387,10.323777813019927,0.8880400195552036,1,0,61.85069318723365,0,0,0.09814963158421541,0.06754558733152104,0.030604044252694376,0,0,71.64372338211702,41.41568872499617,10.71551302010699,0.48620033264160156,4.542442988918194
2009-09-09,11.147111892700195,11.292616844177246,11.093877792358398,11.260677337646484,6.662718772888184,8104470.0,10.8743195215861,10.746795463562012,0,0,10.982433715085412,13.396943820451453,16.076332584541742,10.717555056361164,-4.272532965609937,11.268823676291513,10.78743052482605,10.306037373360587,0.9877979044944036,0,0,63.33856916573254,0,0,0.12167891513504259,0.07837225289222535,0.043306662242817234,0,0,97.95644484581412,69.70060957736811,10.779862551741491,0.47200489044189453,4.3750043645471415
2009-09-10,11.23228645324707,11.388437271118164,11.125818252563477,11.338752746582031,6.7089128494262695,10016890.0,10.926370112101237,10.776369698842366,0,0,10.99640701043822,13.376464307278622,16.051757168734348,10.701171445822899,-4.075423121393184,11.354172589067055,10.816708993911742,10.27924539875643,1.1028520273291098,0,0,64.9575750196994,0,0,0.14495512244596043,0.09168882680297237,0.05326629564298806,0,0,95.75519097023324,88.45178639938818,10.84792734291787,0.3726348876953107,3.3980565637759863
2009-09-11,11.352948188781738,11.498454093933104,11.34939956665039,11.477160453796388,6.790803909301758,7129803.0,10.975818188985189,10.806772009531658,0,0,11.015260086648345,13.357565761472829,16.029078913767393,10.686052609178263,-3.760810615352879,11.46084816913016,10.858763504028321,10.256678838926483,1.2354516650364018,1,0,67.68222750285915,0,0,0.17258062763889725,0.10786718697015735,0.06471344066873991,0,0,95.26805581042088,96.32656387548947,10.92681882664286,0.511042594909668,4.66019608293311
2009-09-14,11.388437271118164,11.533943176269531,11.289068222045898,11.533943176269531,6.82440185546875,6855916.0,11.027868843078613,10.841669623057047,0,0,11.035600599966823,13.339420263112597,16.007304315735116,10.671536210490078,-3.6109541736861317,11.560295385688342,10.907560968399048,10.254826551109755,1.3393827636018012,0,0,68.75555056733673,0,0,0.1967874870313473,0.12565124698239533,0.07113624004895197,0,0,96.88964707219812,95.97096461761747,11.005240294923928,0.49684715270996094,4.50161121774606
2009-09-15,11.533943176269531,11.690093994140623,11.445219993591309,11.658153533935549,6.897894382476807,9101679.0,11.091512489318848,10.873609733581542,0,0,11.060014440514616,13.32269124093173,15.987229489118075,10.658152992745386,-3.3290754139923635,11.63724090883378,10.977474355697632,10.317707802561484,1.3538124018973174,1,0,71.02266658331547,1,0,0.22341890127478692,0.14520477784087366,0.07821412343391326,0,0,97.30516952408864,96.48762413556926,11.091580054829947,0.7452697753906268,6.829265223383985
2009-09-16,11.693642616271973,11.924322128295898,11.675898551940918,11.888833045959473,7.0343828201293945,11409151.0,11.16485652923584,10.917142963409423,0,0,11.092517130924218,13.308423995210614,15.970108794252736,10.646739196168491,-2.8391818985022823,11.771244074914518,11.050581789016723,10.329919503118928,1.4787678089927376,1,0,74.69500739095233,1,0,0.2601396695041789,0.1681917561735347,0.09194791333064417,0,0,96.73278621014181,96.9758676021429,11.198301775371315,1.1001605987548828,10.197367694112746
2009-09-17,11.832051277160645,12.094670295715332,11.74687671661377,11.93142032623291,7.059578895568848,10720206.0,11.229210027058919,10.955826028188069,0,0,11.125415295446128,13.294722466166059,15.95366695939927,10.635777972932848,-2.7266042798662973,11.898443630834675,11.11925311088562,10.340062590936563,1.5988652112372364,1,0,75.31693412851237,1,0,0.2893422234435583,0.19242184962753944,0.09692037381601887,0,0,89.9780051249494,94.67198695306,11.299889252676678,1.242116928100586,11.62018591705063
2009-09-18,11.853343963623049,12.030789375305176,11.81785488128662,11.977556228637695,7.086877346038818,9083927.0,11.296639251708985,11.000778834025065,0,0,11.158832586943836,13.281616334449359,15.93793960133923,10.625293067559488,-2.6081202116233264,12.023726787833468,11.18135895729065,10.338991126747832,1.7285023172614875,0,0,76.00495001996305,1,0,0.3126047268819878,0.2164584250784291,0.09614630180355871,0,0,86.91791705100637,91.20956946203258,11.39718113716847,1.259861946105957,11.75497185210206
2009-09-21,11.839147567749023,11.938517570495604,11.75397491455078,11.878186225891112,7.028082847595215,9335835.0,11.352711931864421,11.034730021158854,0,0,11.187042533569219,13.267651855757236,15.921182226908684,10.61412148460579,-2.77893125973225,12.10788148782983,11.237609100341796,10.367336712853762,1.7857612599620134,0,0,71.38929415894343,1,0,0.3193409361729742,0.23703492729733813,0.08230600887563608,0,0,77.28825567421639,84.72805928339078,11.472331579305706,0.8304433822631818,7.516860176937956
2009-09-22,11.94916534423828,12.06982707977295,11.88173484802246,11.924322128295898,7.055383682250977,10622429.0,11.420141156514486,11.066670163472493,0,0,11.215955458852617,13.254285390807372,15.905142468968846,10.603428312645898,-2.6599265250229465,12.18167355775245,11.29865026473999,10.41562697172753,1.8119255660371192,0,0,72.23243050572094,1,0,0.32465973696403694,0.2545598892306779,0.07009984773335903,0,0,70.48368770654325,78.22995347725539,11.545548279318538,0.7346229553222656,6.56517162763941
2009-09-23,11.945615768432615,12.034337997436523,11.693642616271973,11.718485832214355,6.933593273162842,10294159.0,11.482128715515136,11.102514139811198,0,0,11.235662532317784,13.23900380315968,15.886804563791614,10.591203042527745,-3.041035941890648,12.213657780436685,11.345140933990479,10.476624087544272,1.7821589657517598,0,0,63.273453883953955,0,0,0.3087070730876924,0.2653893260020808,0.04331774708561159,0,0,44.061136566757135,63.94435998250565,11.585496234133226,0.4578084945678711,4.0655502403690535
2009-09-24,11.771718978881836,11.81075668334961,11.480709075927734,11.636860847473145,6.885298728942871,8666333.0,11.545299212137857,11.13197005589803,0,0,11.251395799578779,13.223062082207575,15.86767449864909,10.57844966576606,-3.17240246946886,12.237811922984818,11.3786780834198,10.519544243854781,1.7629054418766414,0,0,60.09058711254055,0,0,0.28617912314154026,0.2695472854299727,0.016631837711567565,0,0,30.67428899197074,48.40637108842376,11.610816931555217,0.2981081008911133,2.629108399783875
2009-09-25,11.562334060668944,11.782365798950195,11.502001762390137,11.711387634277344,6.929392337799072,6579774.0,11.611545435587566,11.167813968658447,0,0,11.269434695057154,13.208020545412248,15.849624654494697,10.5664164363298,-2.9932658222698088,12.264855363559011,11.41594157218933,10.56702778081965,1.741934345465271,0,0,61.971547043481166,0,0,0.2712128761408543,0.26988040357214904,0.0013324725687052785,0,0,23.952503469870212,32.895976342866085,11.642390393170272,0.23422718048095525,2.0408112391900657
2009-09-28,11.775267601013184,11.959811210632324,11.707839012145996,11.934968948364258,7.061683654785156,6331529.0,11.670693842569987,11.213713137308757,0,0,11.295534077539784,13.195353365342118,15.83442403841054,10.556282692273696,-2.520768833955721,12.319768254694385,11.460835218429565,10.601902182164746,1.76249340219862,0,0,66.99690161889802,0,0,0.2742319854419417,0.27075071994610755,0.0034812654958341627,0,0,47.59036372122881,34.072385394356644,11.698227050686524,0.40102577209472656,3.4769182227272877
2009-09-29,11.959811210632324,12.293408393859863,11.959811210632324,12.24372386932373,7.244363784790039,16722901.0,11.740962155659993,11.279841073354085,0,0,11.332717990943076,13.18588441513298,15.823061298159576,10.548707532106384,-1.8843210916184994,12.412016910080588,11.527377223968506,10.642737537856423,1.8152423346942652,0,0,72.41757838827894,1,0,0.2981022558205648,0.276221027120999,0.021881228699565825,0,0,70.05051548216726,47.19779422442215,11.786630991453452,0.5855703353881818,5.022839454667105
2009-09-30,12.367935180664062,12.669591903686523,12.229528427124023,12.509892463684082,7.401851654052734,23109659.0,11.8242431640625,11.3492813428243,0,0,11.378881695756448,13.179158127058862,15.814989752470634,10.54332650164709,-1.3385313267495604,12.528256064914244,11.61343822479248,10.698620384670717,1.8771666001339011,0,0,76.06699639035853,1,0,0.3346396802448641,0.287904757745772,0.04673492249909211,0,0,85.85407283719547,67.83165068019723,11.899134963378227,0.6210594177246094,5.223888798200282
2009-10-01,12.428266525268556,12.655397415161133,12.31825065612793,12.43181610107422,7.35565710067749,16405621.0,11.89711405436198,11.411742083231609,0,0,11.420173241063027,13.17172188799434,15.806066265593206,10.537377510395473,-1.4798115738402373,12.577873160878616,11.700563859939574,10.823254559000533,1.800200701694329,0,0,73.01522437502143,1,0,0.35322399603582255,0.3009686054037821,0.05225539063204043,0,0,86.69636207719857,80.86698346552049,11.990383357630858,0.5003957748413104,4.193933003442352
