date,open,high,low,close,adj_close,volume,mms_15,mms_30,mms_compra,mms_venda,mme_50,mme_200,mme_200_adj_120,mme_200_adj_80,prox_mme_adj,bb_upper,bb_central,bb_lower,bb_band_dist,bb_sobrecomprada,bb_sobrevendida,ifr,ifr_sobrecomprada,ifr_sobrevendida,macd,macd_sinal,macd_hist,macd_alta,macd_baixa,%k,%D,dema,momentum,roc
2000-01-24,3.916666030883789,4.041666030883789,3.916666030883789,4.0,1.951422095298767,705600,3.8391662279764813,,0,0,,,,,,,,,,0,0,71.5846772413291,1,0,,,,0,0,13.333394368303304,14.615431018791448,,0.16666698455810458,4.347834740334755
2000-01-25,4.0,4.0,4.0,4.0,1.951422095298767,0,3.8780551592508954,,0,0,,,,,,,,,,0,0,71.5846772413291,1,0,,,,0,0,34.03740464188237,17.456945719101288,,0.1583340167999272,4.121493578367685
2000-01-26,3.966665983200073,3.966665983200073,3.966665983200073,3.966665983200073,1.9351598024368288,196800,3.9147218227386475,,0,0,,,,,,,,,,0,0,69.13116300115468,0,0,,,,0,0,47.370725259558036,31.580508089914577,,0.0875000953674312,2.255642009069092
2000-01-27,4.041666030883789,4.041666030883789,4.0,4.0,1.951422095298767,686400,3.9536107540130616,,0,0,,,,,,,,,,0,0,70.22999696386202,1,0,,,,0,0,56.25972265557763,45.88928418567269,,-0.008333206176757812,-0.20789704218991956
2000-01-28,4.0,4.0,4.0,4.0,1.951422095298767,211200,3.9841663519541424,,0,0,,,,,,4.3343018533117466,3.8527079701423643,3.371114086972982,0.9882097972568158,0,0,70.22999696386202,1,0,,,,0,0,57.77810414632149,53.80285068715239,,-0.08333301544189542,-2.0408087003131015
2000-01-31,4.0,4.0,4.0,4.0,1.951422095298767,0,3.995277484258016,,0,0,,,,,,4.3347540009507295,3.8777079701423647,3.4206619393340003,0.9378386670316671,0,0,70.22999696386204,1,0,,,,0,0,59.25989268719843,57.76590649636586,,-0.16666603088378906,-3.9999853515602646
2000-02-01,3.916666030883789,3.916666030883789,3.916666030883789,3.916666030883789,1.9107674360275269,148800,4.0002774874369305,,0,0,,,,,,4.3079025979768995,3.9027079701423646,3.49751334230783,0.8314418330788783,0,0,63.20491892970996,0,0,,,,0,0,37.037500922875516,51.35849925213182,,-0.125,-3.0927839916715327
2000-02-02,3.950000047683716,3.950000047683716,3.75,3.75,1.8294579982757568,739200,3.9916664282480876,,0,0,,,,,,4.266488716947786,3.919374668598175,3.572260620248563,0.7122629986226835,0,0,52.00142555935522,0,0,,,,0,0,14.815109158552596,37.03750092287553,,-0.27500009536743164,-6.832300344140185
2000-02-03,3.7083330154418954,3.8333330154418954,3.7083330154418954,3.75,1.8294579982757568,4382400,3.9744442145029706,,0,0,,,,,,4.209119026334273,3.9360413670539858,3.6629637077736987,0.560343533719344,0,0,52.001425559355205,0,0,,,,0,0,4.761935902256572,18.871515327894908,,-0.25,-6.25
2000-02-04,3.75,3.891665935516357,3.75,3.891665935516357,1.898570418357849,345600,3.9616664091746014,,0,0,,,,,,4.1600210544941705,3.953541362285614,3.7470616700770574,0.42368738870235767,0,0,59.14107973680911,0,0,,,,0,0,25.714246788845657,15.09709728321829,,-0.025000095367432085,-0.6383004108673207
2000-02-07,3.916666030883789,4.083333015441895,3.916666030883789,4.083333015441895,1.9920768737792969,81600,3.956110874811808,,0,0,,,,,,4.172167606636413,3.966041362285614,3.7599151179348147,0.42296212900107305,0,0,66.41902678628425,0,0,,,,0,0,59.04758012217899,29.841254271093757,,0.08333301544189542,2.0833253860473855
2000-02-08,4.083333015441895,4.320833206176758,4.083333015441895,4.320833206176758,2.107942581176758,1036800,3.9747220198313395,,0,0,,,,,,4.239546552402906,3.9899997234344484,3.74045289446599,0.5120592887062791,1,0,72.86817229755295,1,0,,,,0,0,87.61897755325576,57.46026815476015,,0.3208332061767578,8.020830154418945
2000-02-09,4.258333206176758,4.366665840148926,4.25,4.25,2.0733859539031982,6081600,3.9897220134735107,,0,0,,,,,,4.276798099790664,4.0085414290428165,3.740284758294969,0.550451073979521,0,0,68.63457571771093,0,0,,,,0,0,94.09286428938412,80.25314065493964,,0.2833340167999272,7.142875603842747
2000-02-10,4.25,4.25,4.0,4.0,1.951422095298767,3969600,3.9897220134735107,,0,0,,,,,,4.276407324089616,4.008124768733978,3.7398422133783398,0.5505041880739447,0,0,56.219570403867536,0,0,,,,0,0,74.27306258173776,85.32830147479257,,0.0,0.0
2000-02-11,4.0,4.0,3.790832996368408,3.790832996368408,1.849379062652588,43200,3.9813331445058187,3.8935830195744834,1,0,,,,,,4.275336340441747,3.993499767780304,3.7116631951188612,0.5783164447530337,0,0,48.34084375964188,0,0,,,,0,0,40.939729248404426,69.76855203984212,,-0.2091670036315918,-5.229175090789795
2000-02-14,3.791666030883789,3.791666030883789,3.741666078567505,3.741666078567505,1.8253921270370483,278400,3.9641108830769856,3.901638555526733,0,0,,,,,,4.262615633454108,3.9722497701644897,3.6818839068748708,0.5958181798393197,0,0,46.684664858528755,0,0,,,,0,0,13.513531625686975,42.9087744852764,,-0.2583339214324951,-6.458348035812378
2000-02-15,3.741666078567505,3.8333330154418954,3.5833330154418945,3.8333330154418954,1.870112895965576,158400,3.952999750773112,3.9155274550120036,0,0,,,,,,4.256407655985042,3.961833119392395,3.6672585827997484,0.6044541952391426,0,0,50.11611512024008,0,0,,,,0,0,10.638304779899986,21.697188551330473,,-0.08333301544189364,-2.1276518034673897
2000-02-16,3.8333330154418954,3.8333330154418954,3.8333330154418954,3.8333330154418954,1.870112895965576,470400,3.9441108862559,3.9294163544972736,0,0,,,,,,4.2504296387708855,3.952249765396118,3.654069892021351,0.6118521902200073,0,0,50.11611512024008,0,0,,,,0,0,23.138298819438393,15.763378408341799,,0.08333301544189542,2.2222137451172186
2000-02-17,3.75,3.75,3.75,3.75,1.8294579982757568,9600,3.9274442195892334,3.9405274868011473,0,1,,,,,,4.24960652815176,3.939749765396118,3.6298930026404763,0.6358126616689411,0,0,46.931453361325346,0,0,0.009909702700117151,0.06557870009019935,-0.0556689973900822,0,0,36.47164741154915,23.41608367029586,,0.0,0.0
2000-02-18,3.75,3.75,3.75,3.75,1.8294579982757568,28800,3.910777552922567,3.9474719524383546,0,0,,,,,,4.252084299315145,3.931416463851929,3.610748628388713,0.6579965147905388,0,0,46.93145336132535,0,0,-0.0023497306210811253,0.051993013947943256,-0.05434274456902438,0,0,48.05560723939649,35.88851782346136,,-0.14166593551635698,-3.6402388556396104
2000-02-21,3.75,3.75,3.749166011810303,3.75,1.8294579982757568,52800,3.8941108862559,3.944694185256958,0,0,,,,,,4.247313338206508,3.9189164638519287,3.5905195894973487,0.6738561679604635,0,0,46.931453361325346,0,0,-0.011927922190440476,0.03920882672026651,-0.051136748910706985,0,0,57.77787780760539,47.43504415285037,,-0.3333330154418954,-8.16325815654353
2000-02-22,3.666666030883789,3.666666030883789,3.666666030883789,3.666666030883789,1.7888034582138062,422400,3.8774442195892336,3.938860853513082,0,0,,,,,,4.245971367795294,3.9022497653961183,3.558528162996943,0.7053018464111604,0,0,43.48049724222922,0,0,-0.025943996629374855,0.026178262050338234,-0.05212225867971309,0,0,44.44452921549464,50.0926714208322,,-0.6541671752929688,-15.139838639404491
2000-02-23,3.8333330154418954,3.8333330154418954,3.666666030883789,3.75,1.8294579982757568,792000,3.8774442195892336,3.9345553239186604,0,0,,,,,,4.239958008756512,3.8914164662361146,3.542874923715717,0.7151921548566001,0,0,47.62775747330472,0,0,-0.02998186941836556,0.014946235756597474,-0.04492810517496303,0,0,38.88902664166364,47.03714455492124,,-0.5,-11.764705882352944
